schemaObjectKey,schemaObjectType,schemaObjectFormat,schemaObjectNullable,schemaObjectPropertyNames,schemaObjectPropertyCount,schemaObjectPropertyRefCount,schemaObjectPropertyInlineCount,compschemaRequired,compschemaEnum,compsMaybeBool,compschemaAllOf,compschemaAnyOf,compschemaOneOf,compschemaDeprecated,compschemaExclusiveMaximum,compschemaExclusiveMinimum,compschemaReadOnly,compschemaUniqueItems,compschemaWriteOnly,compschemaMaxItems,compschemaMaxLength,compschemaMaxProperties,compschemaMinItems,compschemaMinLength,compschemaMinProperties,compschemaPattern,compschemaDescription,compschemaTitle,compschemaDefault,compschemaExample,compschemaNot,compschemaAdditionalProperties,compschemaDiscriminator,compschemaExternalDocs,compschemaItems,compschemaXml,compschemaMaximum,compschemaMinimum,compschemaMultipleOf
"""EmailTemplateType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""20101"",""20102"",""30101"",""30102"",""30103"",""30104"",""30201"",""30202"",""30301"",""30401"",""30402"",""30403"",""39901"",""39902"",""40101"",""40201"",""40202"",""40301"",""40401"",""49901"",""50101"",""50102"",""50103"",""50201"",""50202"",""50203"",""60101"",""60201"",""70000"",""80000"",""90000"",""90001"",""90002"",""90003"",""90004"",""90005""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Vendor_Update_AI_OCR_Settings_Model""",OpenApiObject,"""""",0,"[""auto_create_invoice_from_ai_ocr"",""merge_item_for_aiocr"",""sub_total_as_unit_price"",""item_contains_multiple_dates_for_aiocr"",""stop_submit_only_travel"",""id"",""ignore_invoice_number_checking_from_aiocr"",""document_for_aiocr_columns"",""do_not_auto_create_if_invoice_has_the_specify_words"",""document_for_aiocr"",""auto_submit_invoice_from_ai_ocr"",""unit_price_based_on_qty_and_subtotal"",""use_invoice_date_as_support_date""]",13,0,13,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""EmailConnector_Add_Model""",OpenApiObject,"""""",0,"[""isShowStandingAuthorityDetails"",""isBulkOCR"",""isAIOCR"",""dailyAutoReplyMaxCount"",""isCreateInvoiceByBody"",""port"",""description"",""userName"",""poP3"",""isShowAuthorizedWindow"",""isCreateInvoiceByAttachment"",""name"",""password"",""emailAddress""]",14,0,14,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PreferenceParticipantEmail_Update_Model""",OpenApiObject,"""""",0,"[""client_id"",""plan_ending_reminder_90_days"",""standing_authority_ending_reminder_7_day"",""plan_ending_reminder_60_days"",""invoice_authorisation_request"",""plan_ending_reminder_30_days"",""standing_authority_applied"",""id"",""new_standing_authority_created"",""invoice_has_been_processed""]",10,0,10,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PaymentBatchCreditor_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UnbindSuspenseItemModel""",OpenApiObject,"""""",0,"[""groupId""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceItemStatusType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""100"",""200"",""300"",""-50""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientPlanSupportArea_Update_Model""",OpenApiObject,"""""",0,"[""claim_limit"",""ndis_support_area_name"",""initial_amount"",""apply_claim_limit"",""budget_type"",""ndis_support_item_id"",""mark_quoterequired"",""client_plan_id"",""id"",""claim_limit_type"",""amount_spent"",""management_type"",""notes"",""ndis_support_area_id""]",14,3,11,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Update_Vendor_Password_Model""",OpenApiObject,"""""",0,"[""old_password"",""password""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ChartTemplate_Update_Model""",OpenApiObject,"""""",0,"[""chart_template_name"",""items"",""id"",""description""]",4,0,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""NDISSupportItemQuoteType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UntoTagToInvoiceDTO""",OpenApiObject,"""""",0,"[""invoiceList""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Client_Invoice_Update_Model""",OpenApiObject,"""""",0,"[""invoice_date"",""invoice_total"",""vendor_id"",""id"",""invoice_number""]",5,0,5,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""SupportCoordinator_User_Create_Account_Model""",OpenApiObject,"""""",0,"[""status"",""username"",""support_coordinator_id"",""password""]",4,1,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""MatchOperator""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3"",""4"",""5""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""StandingAuthority_From_Email_Update_Model""",OpenApiObject,"""""",0,"[""receivedDate"",""client_id"",""email_connector_id"",""start_date"",""vendor_id"",""id"",""authorised_time"",""emailId"",""limit_amount"",""from_address"",""appendNotes"",""authorised_by"",""notes"",""end_date""]",14,0,14,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Job_Title_Update_Model""",OpenApiObject,"""""",0,"[""titleId"",""titleName""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Staff_Update_Model""",OpenApiObject,"""""",0,"[""suburb"",""postcode"",""mark_email_attachment_setting"",""phone"",""street"",""group_ids"",""chart_template_id"",""email"",""avatar"",""status"",""phone_agent"",""last_name"",""id"",""state_id"",""first_name"",""team_ids"",""staff_title"",""phone_queue_arn"",""notes""]",19,1,18,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CRMNoteTodoItemStatus""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Email_Update_Status""",OpenApiObject,"""""",0,"[""logMsg"",""is_System"",""emailId"",""emailStatus""]",4,1,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Client_User_Update_Account_Details_Model""",OpenApiObject,"""""",0,"[""client_id"",""status"",""username""]",3,1,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Fund_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CRMApplicantNote_Add_Model""",OpenApiObject,"""""",0,"[""todoList"",""reminder_staff"",""content"",""reminder_date"",""append"",""id"",""applicant_id"",""isreminder"",""note_id"",""subject""]",10,0,10,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientApplicationContact_Update_Model""",OpenApiObject,"""""",0,"[""contact_number"",""other_relationship"",""invoice_authorisor"",""email"",""last_name"",""id"",""first_name"",""relationship_id"",""is_deleted"",""application_id"",""notes"",""title_id""]",12,0,12,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""NEmailTemplate_Add_Model""",OpenApiObject,"""""",0,"[""body"",""name"",""subject""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Phone_VoiceMail_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AIOCRSpecialRules_Add_Model""",OpenApiObject,"""""",0,"[""ruleKeys"",""id"",""is_Deleted"",""priority"",""ruleValues""]",5,0,5,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClaimStatusType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""200"",""300"",""400"",""500""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AdminFee_Invoice_ListParameter""",OpenApiObject,"""""",0,"[""claim_status"",""staff_id_list"",""date_and_time_submited"",""client_id"",""start_date"",""created_time"",""isCheckAdminFee"",""paid_date_to"",""paid_date_from"",""page"",""status"",""order_by"",""created_by"",""order_desc"",""include60days"",""current_user_id"",""err_msg"",""is_has_notes"",""support_item_no"",""client_ndis_no"",""id"",""claim_status_list"",""list_all"",""staff_id"",""invoice_number"",""is_deleted"",""client_id_list"",""invoice_type"",""exclude0total"",""date_and_time_uploaded"",""page_size"",""invoice_number_for_ndis"",""status_list"",""end_date""]",34,4,30,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""BusinessError""",OpenApiObject,"""""",0,"[""showPopWindow"",""id"",""errorCode"",""message""]",4,1,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CRMNoteReminder_Add_Model""",OpenApiObject,"""""",0,"[""source_type"",""reminder_date"",""staff_id"",""reminder_type"",""source_id"",""note_id""]",6,2,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CRMClientNote_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UpdateGlobalSettingModel""",OpenApiObject,"""""",0,"[""value""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Group_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Chart_Add_Model""",OpenApiObject,"""""",0,"[""chart_key"",""sort_order""]",2,1,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""HighRiskSupportItem_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UpdateGlobalLogonHoursModel""",OpenApiObject,"""""",0,"[""items"",""id"",""name""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""VendorSupportItemNumberConversion_Submit_Model""",OpenApiObject,"""""",0,"[""supportNumberItems"",""vendorId""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ValidateStaffCodeModel""",OpenApiObject,"""""",0,"[""password"",""staffId"",""code""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Invoice_QuickUpload_UpdateTagsMul_Model""",OpenApiObject,"""""",0,"[""is_remove"",""tag_list"",""ids""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CancellationInvoiceItem""",OpenApiObject,"""""",0,"[""claim_item_result_id"",""invoice_item_id"",""create_time""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PhoneCallHistoryActionStatus""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""RuleItemUpdateModel""",OpenApiObject,"""""",0,"[""emailRuleId"",""order""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""DayOfWeek""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3"",""4"",""5"",""6""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UntoTagToVendorDTO""",OpenApiObject,"""""",0,"[""vendorList""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AdminFee_Invoice_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"",""9"",""10"",""11"",""12"",""13""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Phone_Update_Model""",OpenApiObject,"""""",0,"[""contact_Name"",""id"",""note"",""phone_Number"",""title_Id""]",5,0,5,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceOnHoldStatusType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3"",""4""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceItem_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientApplication_Add_Model""",OpenApiObject,"""""",0,"[""middle_name"",""can_receive_communication"",""register_method"",""phone"",""date_of_birth"",""referral_source"",""address_suburb"",""email"",""ndis_no"",""referral"",""last_name"",""first_name"",""preferred_name"",""address_street"",""no_address"",""no_email"",""mobile"",""address_state_id"",""notes"",""title_id"",""address_postcode""]",21,2,19,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UntoInvoiceDTO""",OpenApiObject,"""""",0,"[""invoice"",""tagIds""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""DashbordSection""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AssignTagToInvoiceDTO""",OpenApiObject,"""""",0,"[""invoiceIds"",""tagIds""]",2,0,2,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CRMNoteHistory_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""NDIS_UpdateItemForAllPriceGuide_Model""",OpenApiObject,"""""",0,"[""price_list"",""effective_start_date"",""price_guide_effective_id"",""effective_end_date""]",4,0,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""PreferenceCoordinatorEmail_Add_Model""",OpenApiObject,"""""",0,"[""client_Id"",""plan_ending_reminder_90_days"",""standing_authority_ending_reminder_7_day"",""plan_ending_reminder_60_days"",""invoice_authorisation_request"",""plan_ending_reminder_30_days"",""standing_authority_applied"",""new_standing_authority_created"",""monthly_statement"",""support_coordinator_id"",""invoice_has_been_processed""]",11,0,11,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""AIOCRSpecialRules_Submit_Model""",OpenApiObject,"""""",0,"[""specialRules""]",1,0,1,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceItem_Add_Model""",OpenApiObject,"""""",0,"[""support_end_date"",""support_start_date"",""ndis_support_item_id"",""unit_price"",""gst"",""invoice_id"",""quantity""]",7,0,7,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""RemittanceUpload_Model""",OpenApiObject,"""""",0,"[""title"",""file_extension_name"",""file_size"",""file_path"",""id"",""reconciliationId"",""claim_amount""]",7,0,7,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""MatchField""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1"",""2"",""3""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""InvoiceAuthorisationStatusType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""100"",""200""]",0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""TagStatusType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""DeactivateClientModel""",OpenApiObject,"""""",0,"[""reason""]",1,0,1,"[""reason""]",[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""CRMNoteAttachment_QueryOrderByType""",OpenApiInteger,"""int32""",0,[],0,0,0,[],"[""0"",""1""]",1,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ValidateUserCodeModel""",OpenApiObject,"""""",0,"[""userId"",""password"",""code""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""Vendor_UpdateByVendor_Model""",OpenApiObject,"""""",0,"[""payment_method"",""address_email_contact"",""bank_details_bsb"",""phone"",""address_suburb"",""vendor_name"",""address_email_for_remittance"",""bank_details_acc_no"",""abn"",""id"",""address_street"",""authorised_login_holder_position"",""bank_details_account_name"",""address_state_id"",""authorised_login_holder_phone"",""authorised_login_holder_name"",""notes"",""address_postcode""]",18,1,17,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""DeatilsModelForFundingAdjustment""",OpenApiObject,"""""",0,"[""claim_status"",""invoice_status"",""client_is_onhold"",""client_id"",""support_area_id"",""client_name"",""vendor_no"",""created_time"",""paid_total_amount_from_ndis"",""vendor_status"",""support_end_date"",""last_date_submitted_for_claim"",""total_for_ndis"",""can_edit"",""quantity_for_ndis"",""new_client_plan_support_area_id"",""invoice_items_total"",""claim_status_name"",""status"",""vendor_name"",""ndis_no"",""created_by"",""payment_date"",""updated_by"",""pay_for_vendor"",""support_start_date"",""unit_price_from_ndis"",""is_invoice_deleted"",""ndis_support_item_id"",""invoice_authorisatin_status"",""error_message"",""client_status"",""total"",""vendor_id"",""payment_request_number"",""abn"",""unit_price"",""client_plan_id"",""gst"",""id"",""invoice_id"",""ndis_support_item_number"",""is_admin_fee_item"",""quantity"",""unit_price_for_ndis"",""invoice_number"",""is_deleted"",""vendor_type"",""invoice_is_onhold"",""ndis_support_item"",""vendor_is_onhold"",""payment_batch_item_id"",""updated_time"",""quantity_from_ndis"",""invoice_claim_status"",""invoice_status_name"",""invoice_number_for_ndis"",""status_name"",""gst_for_ndis""]",59,8,51,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""UpdateTeam""",OpenApiObject,"""""",0,"[""staff_ids"",""id"",""teamName""]",3,0,3,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""StaffAccount_Update_Model""",OpenApiObject,"""""",0,"[""credential_level_id"",""status"",""staff_id"",""username"",""password"",""role""]",6,2,4,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
"""ClientContact_Add_Model""",OpenApiObject,"""""",0,"[""client_id"",""contact_number"",""other_relationship"",""invoice_authorisor"",""email"",""last_name"",""level"",""first_name"",""relationship_id"",""notes"",""title_id""]",11,0,11,[],[],0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,"""""","""""","""""",Null,Null,,,,,,,,,
